"age","gender","foot_length","height"
15.5,"male",262,170.5
14.3333333333333,"male",274,168.2
13.4166666666667,"male",235,154.8
14.5833333333333,"male",248,154.9
11.5833333333333,"male",241,152.5
14.25,"male",278,169.8
11.4166666666667,"male",244,148.4
14.1666666666667,"male",259,164.4
8.25,"male",211,132.4
9.16666666666667,"female",194,125.8
10.75,"male",229,147.8
11.6666666666667,"male",238,146
12.3333333333333,"male",248,162.3
11.75,"male",238,148.1
12.9166666666667,"male",272,169.4
14.0833333333333,"male",246,160.4
14.3333333333333,"male",246,155.9
14.1666666666667,"male",279,178.4
11.25,"male",200,132
11.5,"male",235,147
11.3333333333333,"male",229,149.2
11.5833333333333,"male",252,153.8
11.5,"male",230,147.2
12.5833333333333,"male",234,147.7
12.9166666666667,"male",253,158.9
16,"male",281,178.8
14.1666666666667,"male",263,159
13.9166666666667,"male",272,171.5
16.4166666666667,"male",254,161.1
11,"male",216,140.7
10.3333333333333,"male",224,142.9
13.3333333333333,"male",256,164.2
11.5,"male",236,141.1
17.8333333333333,"male",247,157.4
17.1666666666667,"male",239,167.9
15.25,"male",252,163.2
13.6666666666667,"male",245,161.2
6.41666666666667,"male",195,122.1
5.58333333333333,"female",178,114.8
5.16666666666667,"female",170,111.9
4.83333333333333,"female",173,116.2
5.66666666666667,"male",177,109.5
2.75,"female",145,89.9
6.58333333333333,"male",187,122.3
6.08333333333333,"male",195,120.8
4.75,"male",171,109.2
5.91666666666667,"female",168,113.3
12,"male",236,154.8
16,"female",214,155.9
15.8333333333333,"female",225,156.8
17.5,"female",243,164.1
16.0833333333333,"female",233,159.4
5.08333333333333,"male",180,113.9
11,"female",244,152
15.9166666666667,"female",236,161.2
6.41666666666667,"female",174,113.7
14.0833333333333,"male",286,183.2
14.3333333333333,"male",263,166.1
13.1666666666667,"male",230,153.2
13.75,"male",253,163
9.66666666666667,"male",204,125.2
9.91666666666667,"male",203,130.2
9.58333333333333,"male",202,131.4
9.91666666666667,"male",195,127.2
10.75,"male",229,144.3
11.8333333333333,"male",216,148.7
14.75,"male",247,157
10.9166666666667,"male",220,144.2
9.08333333333333,"male",198,130.5
8.41666666666667,"male",216,138.9
15.0833333333333,"female",245,170.8
14.75,"female",239,163
15.25,"female",245,164.8
3.33333333333333,"female",150,97.5
5.25,"female",180,115.5
12,"male",218,138.6
12.3333333333333,"male",244,146.8
12.9166666666667,"male",262,156.6
12.1666666666667,"male",230,150
11.25,"male",218,138.1
11.4166666666667,"male",230,137.8
17.4166666666667,"male",292,181.8
17,"male",270,174.3
9,"male",226,132.7
9.16666666666667,"male",201,127.1
10.1666666666667,"male",236,144.3
8.16666666666667,"male",212,129.6
9.08333333333333,"male",203,129.7
2.5,"female",128,86.9
2,"male",144,90.9
16.4166666666667,"male",264,180.1
16.75,"male",257,170.5
13.9166666666667,"male",239,151.2
17.0833333333333,"male",258,170.9
14.5833333333333,"male",261,172.1
14.5833333333333,"male",262,164.4
17,"male",255,177.8
11.8333333333333,"male",260,167.4
11.9166666666667,"male",218,140.6
13.0833333333333,"male",231,144.9
12.0833333333333,"male",233,145.3
17,"male",273,180.3
16.0833333333333,"male",260,179.1
17.3333333333333,"male",267,176.3
18.0833333333333,"male",269,176.9
17.0833333333333,"male",261,169.9
16.1666666666667,"male",265,174
15.9166666666667,"male",258,179.2
17.3333333333333,"male",270,181.8
17,"male",261,175.1
17.3333333333333,"male",267,177.4
12.25,"male",237,158.3
11.75,"male",239,143.8
12.9166666666667,"male",243,152.9
13.3333333333333,"male",246,156.3
11.9166666666667,"male",252,152.1
11.6666666666667,"male",261,160.3
17.1666666666667,"female",235,164.9
16.9166666666667,"female",243,169.7
16.9166666666667,"female",234,162.6
17.8333333333333,"female",234,163
17.0833333333333,"female",243,174
16.1666666666667,"female",255,162.3
16.5,"female",241,169.2
15.75,"female",229,160.5
15.0833333333333,"female",256,172.8
15.4166666666667,"female",225,161
15.6666666666667,"female",230,161.2
12.3333333333333,"female",231,143.7
11.8333333333333,"female",234,157
12.4166666666667,"female",225,147.6
12.5833333333333,"female",237,150
15.4166666666667,"female",231,165.9
15.6666666666667,"female",224,154.8
14.5,"female",236,161.6
14,"female",234,158
14.5,"female",241,167.9
13.8333333333333,"female",238,158.6
14.4166666666667,"female",231,166.1
13.6666666666667,"female",236,161.5
13.5833333333333,"female",231,162.6
17,"female",225,167.5
14.4166666666667,"male",239,151.5
13.9166666666667,"male",256,155.3
13.25,"male",245,155.3
14.0833333333333,"male",244,159.8
14.4166666666667,"male",229,147.9
12.9166666666667,"male",247,147
13,"male",252,160.3
12.6666666666667,"male",256,160.4
9.41666666666667,"male",224,147
12.3333333333333,"male",234,153.7
10.6666666666667,"male",215,130.7
11,"male",207,140.7
11.8333333333333,"male",231,145
11,"male",234,146
11.8333333333333,"male",227,143.1
12,"male",239,149.4
11.3333333333333,"male",222,136.3
14.25,"female",230,164.7
9.75,"female",211,136.3
9.16666666666667,"female",221,141.5
11.9166666666667,"female",219,145.6
11.5833333333333,"female",238,149.1
12.1666666666667,"female",228,148.8
10.8333333333333,"female",235,152.4
12.3333333333333,"female",213,135.4
10.8333333333333,"female",222,156.3
10.1666666666667,"female",213,138.7
11.5833333333333,"female",235,151.3
10.9166666666667,"female",219,142.5
9.25,"female",192,133
10.5,"female",215,141.2
10.75,"female",236,160.6
11.5,"female",228,145.1
10.8333333333333,"female",217,136.4
9,"female",210,138.7
9.66666666666667,"female",214,142.2
10.5,"female",224,140.3
10,"female",202,134.6
10.3333333333333,"male",227,144
9.91666666666667,"male",204,133.5
9.5,"male",215,137.2
9.91666666666667,"male",222,135.2
9.91666666666667,"male",216,138.1
11.6666666666667,"male",214,143.9
9.66666666666667,"male",221,140.2
10.6666666666667,"male",206,136.4
15.8333333333333,"female",231,155.2
15.4166666666667,"female",257,160.3
15.25,"female",241,155.4
15.5,"female",239,165.8
16.0833333333333,"female",234,165.1
17.8333333333333,"female",236,162.4
17.1666666666667,"female",258,177.7
16.9166666666667,"female",238,161.4
16.5833333333333,"female",248,167.8
16.6666666666667,"female",256,165.1
15.8333333333333,"female",240,159
16.9166666666667,"male",265,174.3
17,"male",266,181.6
17.6666666666667,"male",259,171.8
17.0833333333333,"male",256,166.9
16.0833333333333,"male",276,182.9
16.25,"male",263,178.4
17.3333333333333,"male",261,180.9
16.6666666666667,"male",265,169.7
16.75,"male",253,174.4
16.4166666666667,"male",274,173.8
16.75,"male",258,171.2
17.6666666666667,"male",262,177
17.0833333333333,"male",300,189.6
16.4166666666667,"male",280,184.8
17.1666666666667,"male",268,179
17.5833333333333,"male",271,179.5
17.9166666666667,"male",278,175.5
17.9166666666667,"male",261,171.9
18,"male",269,186.8
18.0833333333333,"male",283,179
18,"male",281,180
17.5,"male",245,172.5
17.9166666666667,"male",258,166.7
15.5,"female",237,156.8
17,"female",245,162.1
16.9166666666667,"female",244,172.9
17.75,"female",229,166.5
17.5833333333333,"female",223,151.3
16.1666666666667,"female",228,159.1
18.3333333333333,"female",NA,165.3
17.25,"female",230,159.1
15.75,"female",239,171.9
15.3333333333333,"female",234,158.3
17.9166666666667,"female",242,164
17.1666666666667,"female",233,164.4
16.0833333333333,"female",227,154
18,"female",246,173.2
17.3333333333333,"female",236,163.9
16.5833333333333,"female",225,157.7
16.0833333333333,"female",232,169.1
15.75,"female",241,160.2
15.4166666666667,"female",227,158.3
16.4166666666667,"female",267,172.9
15.4166666666667,"female",249,178.9
17.75,"female",238,163.5
15.8333333333333,"female",233,161.7
17,"female",261,158.8
16.8333333333333,"female",221,153.7
15.5833333333333,"female",239,158.5
16.0833333333333,"male",266,172.8
15.75,"male",246,177
16,"male",269,180.8
15.75,"male",275,185.4
15.75,"male",275,185.6
15.75,"male",276,177.4
16.75,"male",262,176.2
15.6666666666667,"male",276,183
17.4166666666667,"male",255,179.1
16,"male",266,182
15.5,"male",252,173.3
16.4166666666667,"male",254,173.1
16.0833333333333,"male",249,167.4
15.5833333333333,"male",254,165.4
15.6666666666667,"male",264,183.8
16.5,"male",237,165
16,"male",258,170
15.4166666666667,"male",260,174.1
13.8333333333333,"male",254,170.6
14.5833333333333,"male",242,155.3
14.6666666666667,"male",234,148.7
13.3333333333333,"male",246,154.2
13,"male",233,148
14.6666666666667,"male",244,166.8
12.3333333333333,"male",229,145.3
16.75,"male",282,181.9
17.0833333333333,"female",224,159.2
16.9166666666667,"female",219,159.7
16.25,"female",240,162.9
16.9166666666667,"female",224,156.8
16.9166666666667,"female",248,165.2
13.25,"female",232,160.3
12,"male",228,144.4
12.25,"male",204,138.8
12,"male",237,147.2
11.8333333333333,"male",215,139
11.4166666666667,"male",231,144.5
12.6666666666667,"male",220,138.7
10.8333333333333,"male",213,139.6
11.8333333333333,"male",201,140.5
12.0833333333333,"male",216,141.4
10,"male",196,127.8
9.08333333333333,"male",223,139.9
11.5833333333333,"male",217,137.8
9.83333333333333,"male",232,146.7
9.58333333333333,"male",214,139.4
10,"male",206,134.9
9.91666666666667,"male",203,126.5
10.9166666666667,"female",215,146.4
12.0833333333333,"female",214,142.5
10.1666666666667,"female",214,142.6
10.5833333333333,"female",226,137.9
13.0833333333333,"female",236,156.4
9.25,"female",205,132.3
9.58333333333333,"female",197,127.6
9.41666666666667,"female",198,124.6
10,"female",227,144.5
9.41666666666667,"female",202,135.6
9.5,"female",222,137.3
14.5,"female",230,155.9
14.75,"female",230,161.1
15.0833333333333,"female",218,159.2
13.3333333333333,"male",239,151.2
13.9166666666667,"male",242,153.3
9.41666666666667,"male",206,137.8
9.75,"male",238,143.3
8.91666666666667,"male",198,131.2
9.75,"male",198,126.4
13.1666666666667,"male",235,152.1
13.75,"male",273,171.8
10.75,"male",227,143.1
11.75,"male",260,162.8
11.8333333333333,"male",237,150.6
12.4166666666667,"male",213,141.4
12.3333333333333,"male",241,157.7
12.3333333333333,"male",242,157.8
12.25,"male",234,143.6
10.5,"male",237,148.5
10.1666666666667,"male",199,136.7
8.16666666666667,"male",200,130.1
8.75,"male",218,142.3
7.83333333333333,"male",191,124.1
11.5,"male",222,146.3
11.5,"male",226,144.2
11.25,"male",227,149.8
11.4166666666667,"male",240,150.6
12.5833333333333,"male",254,154.1
12.0833333333333,"male",245,151.5
12.4166666666667,"male",244,159
17.3333333333333,"male",269,178.7
16.9166666666667,"male",257,177.8
9.83333333333333,"male",198,131.6
14.6666666666667,"female",238,165.4
11.0833333333333,"female",214,133.6
10.8333333333333,"female",212,136.6
11.5,"female",208,141
8.83333333333333,"female",201,128.3
11.9166666666667,"female",218,137.4
10.3333333333333,"female",228,141.4
10.25,"female",232,145.1
11.5,"female",210,138.1
11.9166666666667,"female",233,145.9
12.4166666666667,"female",234,158.9
9.08333333333333,"female",210,130.5
9.91666666666667,"female",228,147.2
11.1666666666667,"female",229,143.5
11.3333333333333,"female",210,136.1
13.25,"female",228,156.8
12.6666666666667,"female",232,146.8
12.5,"female",242,153.9
13.25,"female",237,160.7
9.25,"female",205,133.7
11.4166666666667,"female",226,152.8
12.9166666666667,"female",250,169.6
11.3333333333333,"female",216,133.5
10.25,"female",218,139
10.5833333333333,"female",235,145.9
12,"female",245,155.4
11.6666666666667,"female",215,143.9
12,"female",244,155.3
12.5833333333333,"female",212,136.1
12.5833333333333,"female",225,145.6
9.41666666666667,"female",211,131.2
9.41666666666667,"female",224,138.8
10.1666666666667,"female",212,130.2
16.8333333333333,"female",221,152.4
16.1666666666667,"female",221,156.5
16,"female",233,161.3
17,"female",244,166.3
16.1666666666667,"female",250,172.6
16.1666666666667,"female",230,158.3
16.6666666666667,"female",218,157.9
16.6666666666667,"female",240,169.1
16.9166666666667,"female",237,165.1
18,"male",248,172.1
15.0833333333333,"male",275,179.1
14.9166666666667,"male",271,166.3
14.9166666666667,"male",260,176
14.3333333333333,"male",235,154.6
17.5,"male",274,182.8
17.9166666666667,"male",259,169.6
16.75,"male",281,175.7
14.6666666666667,"male",247,161.3
14.75,"male",276,172.7
16.4166666666667,"male",269,177.1
18.0833333333333,"male",273,188
14.4166666666667,"female",233,149.2
12.5833333333333,"male",260,159.6
12.6666666666667,"male",246,151.9
12.5833333333333,"male",241,159.5
11,"male",236,153.3
10.5,"male",213,138.2
10.9166666666667,"male",191,132.2
11.75,"male",234,146.8
9.83333333333333,"male",218,139.1
10.3333333333333,"male",200,134.7
9.33333333333333,"male",218,137.9
9.5,"male",201,132.9
9.16666666666667,"male",236,147.1
8.33333333333333,"male",211,131.6
11.3333333333333,"male",214,142.2
11.75,"female",244,154.7
11.25,"female",205,142.6
11.5,"female",225,148.4
10.8333333333333,"female",235,150.6
10.5833333333333,"female",225,148.5
11.8333333333333,"female",249,169
10.5,"female",209,132.9
10.5833333333333,"female",223,141.1
8.41666666666667,"female",204,128.3
8.66666666666667,"female",204,135.5
8.58333333333333,"female",199,130.5
8.58333333333333,"female",193,124.1
8.5,"female",200,128.4
9.5,"female",201,130.6
8.66666666666667,"female",224,134.4
8.75,"female",205,131
8.33333333333333,"female",202,128.4
9.25,"female",226,143.2
9.16666666666667,"female",246,150.3
5.33333333333333,"female",180,109.6
5.33333333333333,"female",167,107.5
7.16666666666667,"female",183,121
7.33333333333333,"female",189,122.3
7.41666666666667,"female",178,120.4
7.5,"female",203,131.3
7.33333333333333,"female",171,116.4
6,"female",194,123.9
5.5,"female",173,113.1
5.75,"female",177,115.4
6.08333333333333,"female",186,118.9
6.58333333333333,"female",177,119.8
6.5,"female",180,117.8
7.66666666666667,"male",199,125.9
7.41666666666667,"male",199,127.8
7.41666666666667,"male",174,112.6
5.75,"male",153,105.4
5.08333333333333,"male",178,112.1
6.5,"male",168,116.9
6.91666666666667,"male",200,129
12.1666666666667,"male",245,154.3
8.33333333333333,"male",204,131
8.58333333333333,"male",228,134.6
5.83333333333333,"male",172,109.8
6,"male",173,112.5
8.83333333333333,"male",187,127.9
8.16666666666667,"male",207,125.7
15.25,"male",257,180.7
13.25,"male",222,140.4
14.9166666666667,"male",277,186.7
13.8333333333333,"male",257,162.6
12.6666666666667,"male",234,151.5
12.5833333333333,"male",230,144.2
13.0833333333333,"male",240,155.6
12.1666666666667,"male",245,159.8
13.75,"male",265,162.7
12.5833333333333,"female",255,165.8
12.1666666666667,"female",223,149.3
15.0833333333333,"female",231,154.8
14.8333333333333,"female",220,153.9
14.6666666666667,"female",250,161.9
14.3333333333333,"female",232,159.4
14.5833333333333,"female",226,159.7
14.5,"female",232,161.1
15.3333333333333,"male",240,155.1
14.6666666666667,"male",258,157.5
13.9166666666667,"male",265,168.2
12.6666666666667,"male",288,179.8
12.75,"male",239,155
12.8333333333333,"male",237,155.6
13.0833333333333,"male",229,150.4
13.4166666666667,"male",242,155
13.1666666666667,"male",246,150.8
13.75,"male",234,152.5
14.4166666666667,"female",216,146.8
14.5,"female",226,153.6
14.4166666666667,"female",233,149.5
14.8333333333333,"female",234,166.8
14.8333333333333,"female",220,162
16.8333333333333,"female",237,161.4
14.3333333333333,"female",235,165
14.9166666666667,"female",232,162
14.5,"female",234,162.6
15.25,"female",228,161.5
15.1666666666667,"female",245,165.8
15.5833333333333,"female",231,157.3
15.5833333333333,"female",229,164.3
14.5833333333333,"female",228,157.9
15.4166666666667,"male",270,173.8
16.25,"male",284,184.4
15,"male",270,176.4
15.3333333333333,"male",264,165.1
14.75,"male",245,170.2
16.1666666666667,"male",272,176.3
15.8333333333333,"male",258,180.7
16.0833333333333,"male",259,177.1
17.6666666666667,"male",272,173.8
18.1666666666667,"male",298,188.4
16.6666666666667,"male",268,182
16.8333333333333,"male",252,171.1
17.25,"male",280,174.9
17.75,"female",239,163.5
17.3333333333333,"female",239,161.9
16.6666666666667,"female",253,166.2
17.4166666666667,"female",230,166.5
17.75,"female",229,161.2
18,"female",236,165.2
18.0833333333333,"female",208,149.9
17.5833333333333,"female",259,181.3
17.8333333333333,"female",233,165.3
17.5,"female",242,163.6
17.0833333333333,"female",231,164.2
17.3333333333333,"female",229,157.2
17.75,"female",272,177
14.6666666666667,"female",246,158.7
14.8333333333333,"female",238,163.4
18.5,"female",219,157.7
17.9166666666667,"female",237,160.5
9.66666666666667,"female",213,138.9
10.6666666666667,"female",202,133.1
8.66666666666667,"female",199,132.7
9.25,"female",196,126.4
8.75,"female",198,126.3
9.75,"female",197,133.2
8.5,"female",207,132.2
8.91666666666667,"female",180,121.2
9.75,"male",200,133.7
8.75,"male",202,126.1
7.75,"male",204,136.5
7.33333333333333,"male",202,131.3
6.25,"male",173,113.5
6.5,"male",174,119.5
8.16666666666667,"male",208,134.5
9.75,"male",188,126.9
7.08333333333333,"male",195,123.1
6,"male",172,112.7
5.66666666666667,"male",168,107.6
5.91666666666667,"male",206,124.4
5.41666666666667,"male",175,111.9
7.16666666666667,"male",186,121.2
5.75,"female",182,120.2
5.5,"female",162,108.7
5.66666666666667,"female",170,112.7
5.58333333333333,"female",173,114.5
7.75,"female",192,122.3
6.25,"female",169,111.3
6.33333333333333,"female",186,118.4
6.66666666666667,"female",174,114.9
8,"female",204,130.6
8.08333333333333,"female",193,124.8
7.25,"female",178,118.3
7.16666666666667,"female",186,123.4
7.33333333333333,"female",196,127.4
8,"female",196,120.7
6.83333333333333,"female",187,113.7
5.83333333333333,"female",171,114.6
8.83333333333333,"female",220,136.1
8.83333333333333,"female",190,128.4
11.75,"female",214,144.2
10.75,"female",232,143.3
11.5,"female",220,141.5
9.41666666666667,"female",215,135.7
11.5833333333333,"female",228,146.6
5.66666666666667,"female",182,117.6
9.5,"female",217,136.9
9,"female",214,139.5
6.58333333333333,"female",180,119.9
7.41666666666667,"female",190,122.4
8.25,"female",196,127.4
8.25,"female",183,121.7
8,"female",193,123.3
8.33333333333333,"female",200,121.8
10.75,"male",212,133.1
9,"male",197,126
11.6666666666667,"male",239,154.9
11.8333333333333,"male",243,154.6
8.25,"male",191,125.1
9.33333333333333,"male",209,134.6
11.1666666666667,"male",216,139.8
7.91666666666667,"male",196,124
6.33333333333333,"male",180,118.8
5.33333333333333,"male",158,104
8.83333333333333,"male",202,132
6,"male",178,117.8
11.5,"male",200,133.4
13.6666666666667,"female",235,158
13.25,"female",219,154.5
12.0833333333333,"female",235,150.5
12.75,"male",226,146.8
12.75,"male",268,167
12.75,"male",261,170.3
14.5833333333333,"male",254,173.7
14.5,"male",260,162.4
14.75,"male",243,152
13.8333333333333,"male",240,158.9
14.5833333333333,"male",238,157.7
12.1666666666667,"male",239,154.6
12.1666666666667,"male",238,142.9
12.3333333333333,"male",223,142.2
12.0833333333333,"male",235,140.8
15.25,"male",259,167.1
15.0833333333333,"female",227,159.4
15.6666666666667,"female",227,154.2
14.5833333333333,"female",237,164.9
12,"female",225,152.9
13.25,"female",215,148.3
13,"female",218,140.1
13.3333333333333,"female",251,165.7
13.25,"female",238,161
14.75,"female",223,153.7
13.4166666666667,"female",241,158.1
12.8333333333333,"female",231,149.5
13.3333333333333,"male",238,152.6
13.5,"male",224,150.4
13.5833333333333,"male",235,153
12.9166666666667,"male",226,148.2
12.8333333333333,"male",232,154
14.8333333333333,"male",231,158.3
14.9166666666667,"male",284,174.4
14.5,"male",263,167.9
13.5833333333333,"male",274,175.9
14.5833333333333,"male",246,163.1
13.75,"male",262,161.2
14.3333333333333,"male",252,159.5
14.6666666666667,"male",239,156
13.5,"male",235,153.5
13.6666666666667,"male",241,152.9
14.5,"male",264,162.3
12.3333333333333,"male",231,151.1
12.5,"male",234,148.7
14.8333333333333,"male",274,178
14.75,"male",281,176.8
13.0833333333333,"male",247,160.6
12.6666666666667,"male",246,152.4
15,"male",268,168.9
14.5,"male",243,152.8
12.75,"male",255,168.1
14.5833333333333,"male",256,162.8
18,"male",246,167.1
17.5833333333333,"male",243,173.9
18.25,"male",262,176.8
17.6666666666667,"male",266,179.9
18.6666666666667,"male",270,176.3
18.0833333333333,"male",276,177.7
15.8333333333333,"male",273,186.6
16.75,"male",260,174.4
18,"male",276,180.7
16.0833333333333,"male",262,172.4
17.9166666666667,"male",260,171.2
16.4166666666667,"female",256,176
17.5,"female",222,160.9
17.5,"female",219,159.5
15.6666666666667,"female",228,162.3
15.75,"female",243,167.8
18,"female",250,172
15.4166666666667,"female",249,166.1
14.4166666666667,"female",256,172.9
16.0833333333333,"female",228,153
17.6666666666667,"female",230,163.9
18.3333333333333,"female",242,160.3
7.91666666666667,"female",187,123.2
7.41666666666667,"female",189,121.8
10.1666666666667,"female",219,138.1
7.08333333333333,"female",178,115.2
11,"female",232,149.9
11.5,"female",212,139.8
13.25,"female",232,151.4
5,"male",175,110.9
5.5,"male",195,116.7
5.41666666666667,"male",183,111.9
5.5,"male",168,109.6
5.08333333333333,"male",173,109
7.08333333333333,"male",197,123.5
6.25,"male",185,120.7
7.33333333333333,"male",191,124.5
7,"male",171,113.2
9.16666666666667,"male",192,128.2
8.33333333333333,"male",203,134.9
11.5833333333333,"female",225,142.1
11.25,"female",223,145.8
11.6666666666667,"female",242,166.9
11.3333333333333,"female",213,140.3
10.6666666666667,"female",216,135.9
11.0833333333333,"female",209,141.1
10.0833333333333,"female",201,133.8
9.41666666666667,"female",206,128.6
10.25,"female",211,136.2
9.66666666666667,"female",214,132.9
10.5,"female",206,134.7
10,"female",202,133.7
10.6666666666667,"female",192,133.1
10.4166666666667,"female",219,144.3
11.25,"male",222,143.5
11.5833333333333,"male",217,142.6
10.3333333333333,"male",241,154.8
10.6666666666667,"male",224,143.8
9.25,"male",207,137.5
10.25,"male",203,136.3
8.08333333333333,"male",209,134.6
7.41666666666667,"male",185,123.6
7.41666666666667,"male",194,123
8.66666666666667,"male",200,131.2
6.41666666666667,"male",188,117.6
7,"male",202,133.6
7.58333333333333,"male",201,125.1
4.91666666666667,"female",162,103.8
6.75,"female",191,121.6
5.66666666666667,"female",204,128.7
9.83333333333333,"female",207,135.7
6,"female",189,117.7
6.75,"female",181,118.2
6.08333333333333,"female",190,118.8
5.66666666666667,"female",175,116.1
5.58333333333333,"female",169,111.4
5.5,"female",157,111
9.08333333333333,"female",205,133.6
9.75,"female",216,138.6
9.5,"female",203,138.2
9.33333333333333,"female",223,137.2
9.41666666666667,"female",210,133.2
9,"female",192,130.2
10.6666666666667,"female",210,140.8
11.3333333333333,"female",211,145.9
10.0833333333333,"female",204,134.6
10.6666666666667,"female",220,144
8.08333333333333,"female",190,125
8.5,"female",191,124.5
8.58333333333333,"female",192,123.9
8.5,"female",208,132.1
8.25,"female",192,123
7.91666666666667,"female",211,126.4
7.5,"female",199,127.3
6.91666666666667,"female",186,117.3
7.16666666666667,"female",184,119.5
7.25,"female",176,112.5
7.75,"female",203,130
8.66666666666667,"male",NA,128.3
8.16666666666667,"male",NA,127.5
8.25,"male",NA,128
8.66666666666667,"male",NA,127.4
7,"male",NA,125.4
6.33333333333333,"male",NA,109.7
5.5,"male",NA,109.9
8.75,"male",NA,136.1
7.66666666666667,"male",NA,125.1
7.75,"male",NA,120.8
7.58333333333333,"male",NA,124.5
5.83333333333333,"male",NA,114.3
5.58333333333333,"male",NA,111.9
5.66666666666667,"male",NA,110.4
5.5,"male",NA,114.4
5.66666666666667,"male",NA,120.9
5.83333333333333,"male",NA,115.5
7.83333333333333,"male",NA,121.5
2.75,"female",150,94.4
4.58333333333333,"male",161,105.6
2.08333333333333,"male",132,87.5
3.91666666666667,"female",162,102.4
2.16666666666667,"male",136,86.5
2.33333333333333,"female",146,91.6
4.33333333333333,"male",178,108.6
3,"female",156,95.4
3.91666666666667,"female",168,107.9
4.16666666666667,"male",163,106.7
2.75,"male",143,93.3
4.25,"female",160,103.8
5.41666666666667,"female",170,107.9
3.08333333333333,"female",149,96.7
3.66666666666667,"male",158,99.7
2.58333333333333,"female",139,91.4
3.16666666666667,"female",157,95.5
4.16666666666667,"female",172,108.1
3.25,"male",158,97
3.41666666666667,"male",166,102.1
2.41666666666667,"male",147,92
3.91666666666667,"female",148,97.7
2.5,"female",161,87.4
3.75,"female",162,101.3
3.91666666666667,"female",162,101.5
3.58333333333333,"male",146,95.4
4.91666666666667,"male",170,107.6
3.16666666666667,"male",143,95.5
3.16666666666667,"male",144,94.7
3.25,"female",154,96.8
4.83333333333333,"male",180,112.6
4.58333333333333,"male",168,107
4,"male",177,105.5
5.08333333333333,"male",182,116.9
2.41666666666667,"female",136,86.5
4.16666666666667,"male",156,102.1
4.25,"male",155,97.9
5.58333333333333,"male",NA,110.8
4.08333333333333,"female",165,103.6
3.75,"female",202,114.1
2.08333333333333,"female",144,86.8
2.16666666666667,"male",133,88.6
3.16666666666667,"female",148,95.9
3.16666666666667,"female",141,90.9
3.66666666666667,"male",149,94.3
3.16666666666667,"female",156,98
17.25,"female",228,155.3
17.1666666666667,"female",235,163.8
17.25,"female",237,155.8
15.9166666666667,"female",238,159.7
16.3333333333333,"female",249,172.4
17.5833333333333,"female",225,162.7
15.75,"female",243,163.3
17.4166666666667,"female",222,160.6
17.1666666666667,"female",234,164.6
17.25,"female",244,165.9
17.5,"female",237,165.6
17.0833333333333,"female",233,170.3
17.8333333333333,"female",251,168.1
16.75,"female",244,163.4
16.5,"female",242,164.4
15.8333333333333,"female",242,168
17.0833333333333,"male",267,177.1
16.8333333333333,"male",277,179.2
18.0833333333333,"male",263,183.6
17.0833333333333,"male",253,167.5
17.3333333333333,"male",282,187.6
15.1666666666667,"male",271,181.1
15.75,"male",269,180.6
17,"male",244,167.2
17.5833333333333,"male",248,165.8
16.25,"male",293,182.5
14.75,"female",225,154.3
16.5833333333333,"female",243,167.2
15.6666666666667,"female",233,163.6
17.0833333333333,"female",226,160.1
15.8333333333333,"female",242,168.9
17.1666666666667,"female",244,169.6
18.3333333333333,"female",239,167.3
16.75,"female",235,162.1
13.0833333333333,"male",250,156.6
13.5833333333333,"male",253,163.4
12.25,"male",249,151.6
12.0833333333333,"male",242,147.6
12.1666666666667,"male",226,147.4
12.75,"male",244,158.8
13.6666666666667,"male",256,151.9
13.75,"female",232,155.5
12.4166666666667,"female",235,164.3
13.5,"female",234,150.2
13.6666666666667,"female",244,168.5
12.9166666666667,"female",265,166.7
13.6666666666667,"female",230,157.2
12.25,"female",235,151.1
13.1666666666667,"female",224,147.9
13.6666666666667,"female",237,158.5
13.25,"male",231,146.6
12.6666666666667,"male",243,151.5
13.5,"male",237,150.6
12.75,"male",226,143.4
14.8333333333333,"male",224,155.2
12.9166666666667,"male",259,159.3
13,"male",237,152.4
13.3333333333333,"male",260,162.1
12.6666666666667,"female",225,156.3
13.4166666666667,"female",254,169.6
11.9166666666667,"female",240,151.6
12.3333333333333,"female",225,148.2
12.1666666666667,"female",239,151.7
12.1666666666667,"female",235,151.2
12.6666666666667,"female",234,156.1
12.5833333333333,"female",237,155.4
12,"female",228,146.9
12.25,"female",231,149
12.4166666666667,"female",251,157.4
13.3333333333333,"female",227,155.1
14,"female",235,149.7
12.3333333333333,"male",233,145.3
12.4166666666667,"male",264,161.7
12.1666666666667,"male",239,155.3
13.9166666666667,"male",270,172.3
13.1666666666667,"male",213,138.8
8.58333333333333,"female",202,126.1
7.5,"female",194,123.8
9.08333333333333,"female",200,133
8.75,"female",199,127.1
9.41666666666667,"female",206,130
9.33333333333333,"female",205,132.5
7.25,"female",193,124.5
7,"female",193,121.9
6.83333333333333,"female",178,115.4
6.08333333333333,"female",179,114.3
8.58333333333333,"female",214,135.5
9,"female",210,136.6
6.58333333333333,"female",178,117.1
6.16666666666667,"female",179,111
6.66666666666667,"female",191,116.8
5.41666666666667,"male",184,113.7
6.25,"male",190,117.5
12.0833333333333,"male",223,139.9
11.6666666666667,"male",225,148.8
10.5,"male",224,145.4
11.0833333333333,"male",231,145
9.08333333333333,"male",209,135.2
9.25,"male",197,132.8
11.4166666666667,"male",225,136.8
9.5,"male",213,131.7
8.25,"male",203,132.6
8.83333333333333,"male",201,120.1
7.66666666666667,"male",180,119.8
