DateTime,Tair,AirPress,RH,VPD,PAR,Rain,wind,winddirection
6/10/2008 9:30,13.66,102.7379303,96.6,0.053366155,87.93103448,1,0,302.9
6/10/2008 10:00,13.82,102.7299988,96.6,0.053924117,121.8333333,0.6,0.025,317.8
6/10/2008 10:30,14.03,102.7068939,96.4,0.057879766,188,0.2,0.02,220.8
6/10/2008 11:00,14.03,102.6899971,96.3,0.059487537,167.2,0.4,0.063,229
6/10/2008 11:30,14.3,102.6153829,96.1,0.063809621,205.3076923,0.4,0.234,252.6
6/10/2008 12:00,15.44,102.5666656,94.3,0.100368508,708.4,0,0.197,205.6
6/10/2008 12:30,17.54,102.5,83.3,0.336099345,915.8214286,0,0.364,243.7
6/10/2008 13:00,18.63,102.4466675,78.7,0.459071447,893.9,0,0.918,256.3
6/10/2008 13:30,19.73,102.4000015,73.7,0.607053041,829.6,0,0.833,281.9
6/10/2008 14:00,20.87,102.4000015,66.65,0.825953416,823.0769231,0,0.673,246.1
6/10/2008 14:30,20.19,102.4000015,70.6,0.698221501,261.7727273,0,0.311,268.1
6/10/2008 15:00,20.21,102.3629651,71,0.689574098,358.7407407,0,0.878,290.9
6/10/2008 15:30,20.09,102.3033363,69.44,0.721294683,288.5666667,0,1.576,289
6/10/2008 16:00,19.14,102.3000031,73,0.600756258,100.2666667,0,0.839,284.5
6/10/2008 16:30,17.54,102.3033363,80.4,0.394463902,46.5,0,0,202.8
6/10/2008 17:00,15.47,102.3200027,88.4,0.204652132,16.9,0,0,173
6/10/2008 17:30,14.35,102.3966682,91.4,0.141164388,0,0,0,168.6
6/10/2008 18:00,14.58,102.4000015,93.3,0.111624127,0,0,0.057,279.6
6/10/2008 18:30,15.85,102.4000015,90.1,0.178962381,0,0,0.803,305.5
6/10/2008 19:00,16.04,102.4033348,86.9,0.239701233,0,0,0.822,309.1
6/10/2008 19:30,15.86,102.4100014,86.5,0.244195701,0,0,0.732,293.8
6/10/2008 20:00,14.82,102.4133347,88.9,0.187815385,0,0,0.042,277.6
6/10/2008 20:30,13.78,102.4866669,92,0.126550936,0,0,0.01,201
6/10/2008 21:00,13.24,102.4500008,93.1,0.105378388,0,0,0.011,185.7
6/10/2008 21:30,12.2,102.4833336,93.9,0.087023035,0,0,0.009,148.3
6/10/2008 22:00,11.34,102.4800003,94.4,0.075480154,0,0,0,157.9
6/10/2008 22:30,11.42,102.4400009,94.9,0.069106029,0,0,0,180.1
6/10/2008 23:00,11.85,102.4566673,95.4,0.064127833,0,0,0,229.6
6/10/2008 23:30,11.95,102.4500008,95.5,0.063148886,0,0,0,236.1
6/11/2008 0:00,12.04,102.4100014,95.8,0.059289602,0,0,0.255,277.8
6/11/2008 0:30,11.98,102.393335,95.8,0.059055637,0,0,0.006,242.2
6/11/2008 1:00,11.59,102.3400024,95.9,0.056184228,0,0,0,226.3
6/11/2008 1:30,11.27,102.3000031,95.9,0.055006502,0,0,0.094,227.1
6/11/2008 2:00,10.44,102.3000031,96.1,0.049513326,0,0,0.058,216.9
6/11/2008 2:30,11.63,102.2766683,96.2,0.052211067,0,0,0.267,245.5
6/11/2008 3:00,10.23,102.2399994,96.3,0.046320019,0,0,0,180.9
6/11/2008 3:30,10.18,102.206664,96.3,0.046165454,0,0,0,178.1
6/11/2008 4:00,10.16,102.1999969,96.3,0.046103755,0,0,0.074,162.6
6/11/2008 4:30,10.62,102.1999969,96.6,0.043686649,0,0,0.058,235.1
6/11/2008 5:00,10.65,102.2033305,96.5,0.045061522,0,0,0.05,105.2
6/11/2008 5:30,11.26,102.2600006,96.6,0.04558492,0,0,0,75.2
6/11/2008 6:00,11.58,102.3033363,96.5,0.047930444,0,0,0.025,222
6/11/2008 6:30,11.68,102.3133362,96.5,0.0482483,0,0,0.035,220.3
6/11/2008 7:00,11.63,102.3500023,96.6,0.046715165,0.533333333,0,0.021,240.2
6/11/2008 7:30,11.87,102.3300026,96.6,0.047461419,8.466666667,0,0.216,246.2
6/11/2008 8:00,12.68,102.2666677,96.6,0.050058072,28.76666667,0,0.818,279.3
6/11/2008 8:30,13.53,102.3000031,95.9,0.063811139,83.4,0,0.518,283.9
6/11/2008 9:00,14.54,102.2800018,91.6,0.139585565,147.0666667,0,1.309,305.1
6/11/2008 9:30,15.89,102.3000031,85.8,0.257350805,162.7,0,0.219,288.8
6/11/2008 10:00,16.53,102.3000031,83.9,0.303938856,197.0666667,0,0.384,185.5
6/11/2008 10:30,17.13,102.3000031,81.3,0.366722532,239.5666667,0,0.811,292.1
6/11/2008 11:00,17.73,102.2600006,79.6,0.415513456,202.1333333,0,0.73,244.8
6/11/2008 11:30,18.75,102.206664,75.6,0.529846925,383.8666667,0,1.484,281.8
6/11/2008 12:00,20.79,102.1733307,67.51,0.800703147,724.3333333,0,1.065,277.7
6/11/2008 12:30,20.78,102.106665,66.24,0.831489815,393.2333333,0.2,1.764,297.2
6/11/2008 13:00,21.37,102.0833321,64.31,0.911461953,526.4333333,0,1.563,282.4
6/11/2008 13:30,21.62,102.0033333,63.83,0.937967103,332.3666667,0,0.621,263.9
6/11/2008 14:00,22.19,102,60.2,1.068637319,263.0333333,0,0.377,257.7
6/11/2008 14:30,21.89,102,62.8,0.980723779,164.9333333,0,0.145,259.1
6/11/2008 15:00,21.27,102,63.26,0.932542771,121.8666667,0,0.432,224.8
6/11/2008 15:30,20.75,102,65.43,0.849868569,92.93333333,0,0.813,198.4
6/11/2008 16:00,20.19,102.0066666,67.38,0.774693379,35.7,0,0.987,185.4
6/11/2008 16:30,19.71,102.0033333,70,0.691597017,27.53333333,0,0.506,171.6
6/11/2008 17:00,19.12,102.0499992,73,0.600007696,2.166666667,0,0.12,189.8
6/11/2008 17:30,18.99,102.0899986,73.2,0.590753339,0,0,0.004,207.5
6/11/2008 18:00,18.77,102.0866653,73.6,0.573994254,0,0,0.03,201.4
6/11/2008 18:30,18.36,102.0999985,76.2,0.504349736,0,0,0.024,245.6
6/11/2008 19:00,17.99,102.1099983,80.8,0.397525208,0,0,0.021,253.7
6/11/2008 19:30,17.58,102.153331,84.2,0.318789816,0,0,0.023,303
6/11/2008 20:00,16.97,102.1999969,83.8,0.314491579,0,0,1.553,110.8
6/11/2008 20:30,15.63,102.2233317,82.4,0.313707257,0,0,1.108,70.3
6/11/2008 21:00,15.33,102.3000031,83.6,0.286748173,0,0,0.211,107.6
6/11/2008 21:30,14.9,102.2600006,87.6,0.210896176,0,0,0,70.4
6/11/2008 22:00,14.62,102.2233317,90.5,0.158682331,0,0,0,249.3
6/11/2008 22:30,14.41,102.2133311,91.8,0.135121978,0,0,0,269.4
6/11/2008 23:00,14.12,102.2033305,92.8,0.116436992,0,0,0.039,183.3
6/11/2008 23:30,13.98,102.2033305,93.6,0.102564145,0,0.2,0.017,125.5
6/12/2008 0:00,13.94,102.1699974,94.2,0.092707795,0,0.2,0,132.6
6/12/2008 0:30,14.1,102.1933304,94.5,0.088829694,0,0.4,0,132.6
6/12/2008 1:00,14.15,102.1399979,94.9,0.082636706,0,0.4,0.268,213
6/12/2008 1:30,13.96,102.0999985,95.1,0.07842383,0,0.4,0.025,199.7
6/12/2008 2:00,13.85,102.0999985,95.2,0.076276665,0,0,0.032,274.8
6/12/2008 2:30,13.7,102.1033318,95.4,0.072389344,0,0.2,0.073,194.7
6/12/2008 3:00,13.44,102.0999985,95.4,0.07117451,0,0,0,71.7
6/12/2008 3:30,13.34,102.0999985,95.6,0.067637625,0,0,0,90.6
6/12/2008 4:00,13.47,102.0999985,95.7,0.066662865,0,0,0.006,267
6/12/2008 4:30,13.36,102.0833321,95.7,0.066186666,0,0,0,147.6
6/12/2008 5:00,13.11,102.0799988,95.8,0.06360119,0,0,0,124.4
6/12/2008 5:30,13.22,102.0999985,95.9,0.062534461,0,0,0.04,188.4
6/12/2008 6:00,13.18,102.0999985,96,0.060850122,0,0,0.035,141.9
6/12/2008 6:30,13.37,102.1166649,96.1,0.060068918,0,0,0,158.8
6/12/2008 7:00,13.32,102.153331,96.1,0.059873386,0,0,0.002,177.9
6/12/2008 7:30,13.47,102.1899971,96.2,0.058911369,6.833333333,0,0,146.2
6/12/2008 8:00,13.46,102.1999969,96.2,0.058873002,46.16666667,0,0,265.3
6/12/2008 8:30,13.5,102.1999969,96.2,0.059026601,83.83333333,0,0.042,147
6/12/2008 9:00,13.57,102.206664,96.3,0.057735819,101,0,0.239,213
6/12/2008 9:30,13.8,102.206664,96.3,0.058605924,120.1333333,0,0.326,63.44
6/12/2008 10:00,13.96,102.2299988,96.4,0.057617508,225.5666667,0,0.417,110.7
6/12/2008 10:30,14.61,102.2333323,95.9,0.068439753,488.4,0,0.452,135.1
6/12/2008 11:00,16.01,102.1999969,89.8,0.186280406,748.3333333,0,0.509,250.6
6/12/2008 11:30,17.35,102.1566643,81.5,0.36788454,753.3333333,0,0.651,276.7
6/12/2008 12:00,17,102.0933319,81.9,0.352045152,495.7,0,0.41,201
6/12/2008 12:30,17.85,102.0099998,79.1,0.428927451,641.9666667,0,0.653,274.7
6/12/2008 13:00,18.98,101.9666672,75,0.550732057,816.5666667,0,0.649,264.7
6/12/2008 13:30,19.94,101.9000015,71.4,0.668793113,780.8,0,0.894,283.4
6/12/2008 14:00,21.02,101.8566689,67.8,0.804860502,755.9333333,0,0.603,283
6/12/2008 14:30,21.4,101.8033363,66.61,0.854292782,701.0333333,0,1.284,289.8
6/12/2008 15:00,21.72,101.8000031,60.26,1.036865104,546.9333333,0,1.126,276.5
6/12/2008 15:30,21.4,101.8000031,58.75,1.055393149,367.0666667,0,1.1,277.2
6/12/2008 16:00,20.95,101.7900024,60.8,0.97562376,104.0666667,0,0.639,273.4
6/12/2008 16:30,19.24,101.793336,68.63,0.702352642,62.4,0,0.12,293
6/12/2008 17:00,16.48,101.7966695,82,0.33872824,20.3,0,0.057,226.9
6/12/2008 17:30,14.82,101.7866689,87.3,0.214887872,0.066666667,0,0.067,212.3
6/12/2008 18:00,13.9,101.7966695,88.8,0.178557703,0,0,0.044,211
6/12/2008 18:30,12.47,101.8000031,91.7,0.120528553,0,0,0.009,159.7
6/12/2008 19:00,11.56,101.8000031,93.3,0.091631294,0,0,0.009,180.7
6/12/2008 19:30,12.42,101.8000031,94.6,0.078159098,0,0,0.003,246.2
6/12/2008 20:00,11.93,101.8100029,93.6,0.089693391,0,0,0.001,235.9
6/12/2008 20:30,10.7,101.8366692,93.7,0.081381289,0,0,0.007,82.1
6/12/2008 21:00,10.78,101.8433357,94.2,0.075322501,0,0,0.016,133.8
6/12/2008 21:30,10.22,101.8600021,94.4,0.070059132,0,0,0,199.9
6/12/2008 22:00,9.71,101.8866684,94.6,0.065288342,0,0,0.004,217.7
6/12/2008 22:30,10.51,101.8133362,95.1,0.06250021,0,0,0.042,139.7
6/12/2008 23:00,10.68,101.8000031,95.1,0.063212313,0,0,0.03,159.9
6/12/2008 23:30,10.76,101.793336,95.3,0.060956013,0,0,0.043,171.8
6/13/2008 0:00,11.05,101.7166646,95.3,0.062142569,0,0,0.165,142.7
6/13/2008 0:30,10.75,101.7033305,95.2,0.062211529,0,0,0.112,119.4
6/13/2008 1:00,9.51,101.6499977,95.1,0.058452606,0,0,0.026,142.1
6/13/2008 1:30,9.07,101.5999985,95.6,0.050955686,0,0,0.008,162.2
6/13/2008 2:00,9.11,101.5999985,95.6,0.051093344,0,0,0.066,190.4
6/13/2008 2:30,8.43,101.5366661,95.8,0.046579131,0,0,0.039,164.3
6/13/2008 3:00,8.13,101.5066666,96,0.043466765,0,0,0,229.1
6/13/2008 3:30,8.13,101.4866669,96,0.043466765,0,0,0.022,274
6/13/2008 4:00,7.8,101.4200012,96.3,0.039313814,0,0,0.205,216.1
6/13/2008 4:30,8.85,101.3966682,96.5,0.039935315,0,0,0.103,223.6
6/13/2008 5:00,9.51,101.3300026,96.4,0.042944772,0,0,0,122.6
6/13/2008 5:30,9.55,101.3066696,96.3,0.044256502,0,0,0,84.6
6/13/2008 6:00,9.4,101.3133362,96.5,0.04144414,0,0,0.009,214.4
6/13/2008 6:30,11.25,101.3200027,96.6,0.04555471,0,0,0.008,273.8
6/13/2008 7:00,12.66,101.3333359,93.9,0.089692394,0.5,0,0.102,279.9
6/13/2008 7:30,13.88,101.323336,83.9,0.256343593,18.23333333,0,0.086,239.8
6/13/2008 8:00,15,101.3300026,78.6,0.366317249,129.3333333,0,0.199,221.9
6/13/2008 8:30,16.78,101.3033363,63.12,0.707376237,249.8333333,0,0.665,206.4
6/13/2008 9:00,18.05,101.3000031,51.75,1.002764993,413.6,0,0.964,202.4
6/13/2008 9:30,19.6,101.2633341,46.59,1.222892462,564.7333333,0,0.481,233.1
6/13/2008 10:00,19.68,101.2233317,46.34,1.23473517,696.8666667,0,0.909,184.9
6/13/2008 10:30,18.03,101.2966695,51.64,1.003788207,348.3666667,0,1.694,142.9
6/13/2008 11:00,18.08,101.2766683,51.06,1.019024738,427.3,0,2.456,152.1
6/13/2008 11:30,19.07,101.1999969,48.04,1.151086947,723.6,0,2.574,147.1
6/13/2008 12:00,19.55,101.1999969,46.73,1.215904039,1139.933333,0,2.685,157.3
6/13/2008 12:30,18.46,101.1999969,47.72,1.114840874,793,0,2.431,146.3
6/13/2008 13:00,18.14,101.1899971,42.81,1.195303309,744.8333333,0,3.651,153.3
6/13/2008 13:30,18.24,101.1866638,42,1.21986875,902.7333333,0,3.673,163.8
6/13/2008 14:00,18.08,101.1999969,41.85,1.210794616,794.4,0,3.041,155
6/13/2008 14:30,17.77,101.1999969,42.9,1.165965182,667.0333333,0,3.069,151.8
6/13/2008 15:00,17.17,101.2266652,44.08,1.099417874,614.2,0,4.637,138.8
6/13/2008 15:30,16.56,101.2900024,44.63,1.047281626,362.3333333,0,3.844,136.7
6/13/2008 16:00,15.97,101.3000031,45.79,0.987499347,118.9333333,0,3.217,129.5
6/13/2008 16:30,14.87,101.3833351,48.97,0.866229938,70,0,3.245,135.8
6/13/2008 17:00,13.83,101.4136377,51.52,0.769394135,23.54545455,0,2.445,140.5
6/13/2008 17:30,13.16,101.5,52.22,0.725906079,0.074074074,0,2.364,145.9
6/13/2008 18:00,12.98,101.5666656,50.34,0.745645474,0,0,1.994,130.8
6/13/2008 18:30,12.75,101.5999985,49.02,0.754027659,0,0,1.641,119
6/13/2008 19:00,12.33,101.6033318,47.83,0.750651361,0,0,0.85,134.4
6/13/2008 19:30,12.59,101.6899971,46.53,0.782604433,0,0,1.021,152.5
6/13/2008 20:00,10.75,101.7166646,55.36,0.578567221,0,0,0.242,177.1
6/13/2008 20:30,9.19,101.7966695,63.48,0.426368038,0,0,0.005,247.1
6/13/2008 21:00,9.47,101.8000031,63.23,0.437455112,0,0,0.711,148.6
6/13/2008 21:30,11.23,101.8266693,56.66,0.579919064,0,0,1.766,127.3
6/13/2008 22:00,11.06,101.893335,56.63,0.573811353,0,0,1.559,130.6
6/13/2008 22:30,10.77,101.9000015,57.22,0.555198787,0,0,1.217,132.7
6/13/2008 23:00,9.67,101.9000015,61.17,0.468212709,0,0,0.439,156.7
6/13/2008 23:30,9.51,101.9000015,61.08,0.464280701,0,0,0.423,146.9
6/14/2008 0:00,9.13,101.9000015,62.11,0.440577132,0,0,0.377,134.6
6/14/2008 0:30,9.45,101.9000015,60.48,0.469540108,0,0,0.653,125.6
6/14/2008 1:00,9.54,101.9000015,59.95,0.47872491,0,0,0.887,122.9
6/14/2008 1:30,9.01,101.9066681,61.53,0.443714836,0,0,0.658,130.3
6/14/2008 2:00,8.99,101.9566673,60.62,0.45359809,0,0,0.711,129.4
6/14/2008 2:30,9.46,101.9500008,57.73,0.50255092,0,0,1.335,122.3
6/14/2008 3:00,9.67,101.9666672,56.18,0.528382202,0,0,1.177,118.6
6/14/2008 3:30,9.96,101.9600006,54.44,0.560150996,0,0,1.697,118.7
6/14/2008 4:00,10.12,101.9866669,53.49,0.577988266,0,0,1.754,115.9
6/14/2008 4:30,10.22,102,52.8,0.5904984,0,0,1.579,106.6
6/14/2008 5:00,10.08,102,53.13,0.580905342,0,0,1.537,109.6
6/14/2008 5:30,10.32,102.0033333,52.21,0.60188773,0,0,2.155,110
6/14/2008 6:00,10.29,102.0933319,51.61,0.608224352,0,0,2.274,115.5
6/14/2008 6:30,10.08,102.1033318,52.32,0.590944457,0,0,1.513,108.8
6/14/2008 7:00,9.98,102.1233315,52.89,0.579984299,0.933333333,0,1.553,114.2
6/14/2008 7:30,10.36,102.1999969,51.72,0.609685361,35.16666667,0,2.089,110.2
6/14/2008 8:00,11.41,102.1999969,49.38,0.685457217,153.4666667,0,2.255,114
6/14/2008 8:30,12.25,102.2700012,48.36,0.739127175,297.1333333,0,2.545,113
6/14/2008 9:00,13.03,102.3000031,46.32,0.80864511,444.3,0,3.103,111
6/14/2008 9:30,13.62,102.3100029,44.81,0.864006911,585.4,0,3.852,110.8
6/14/2008 10:00,14.24,102.3733353,44.07,0.911547862,714.7666667,0,3.306,111.5
6/14/2008 10:30,13.94,102.4000015,44.31,0.89015467,559,0,3.583,106.1
6/14/2008 11:00,14.83,102.3900017,41.84,0.984719445,859.8666667,0,3.935,107.9
6/14/2008 11:30,15.56,102.3200027,41.03,1.04639403,957.8,0,3.045,99
6/14/2008 12:00,15.74,102.3066696,41.12,1.056910805,984.2333333,0,3.396,101.2
6/14/2008 12:30,16.02,102.3000031,39.53,1.105056075,1082.266667,0,4.091,97.7
6/14/2008 13:00,16.05,102.3000031,39.59,1.106076301,992.4,0,3.821,103.8
6/14/2008 13:30,15.99,102.2666677,40.73,1.081053475,620.2666667,0,3.435,104.8
6/14/2008 14:00,15.42,102.2466665,42.72,1.007322186,416.1333333,0,2.93,107.5
6/14/2008 14:30,15.29,102.2800018,44.96,0.959886196,262.2666667,0,2.347,108.5
6/14/2008 15:00,16.32,102.3000031,42.22,1.076297156,556.9333333,0,2.493,95
6/14/2008 15:30,15.93,102.3000031,41.34,1.0658339,371.5,0,2.947,97.7
6/14/2008 16:00,15.29,102.3000031,44.32,0.971047664,119.0333333,0,2.52,110.4
6/14/2008 16:30,14.51,102.3000031,47.4,0.872378998,72.76666667,0,1.866,98.6
6/14/2008 17:00,13.04,102.3266693,53.85,0.695666441,21.23333333,0,0.95,98.2
6/14/2008 17:30,10.93,102.393335,64.02,0.471943814,0.133333333,0,0.188,142.1
6/14/2008 18:00,7.49,102.4000015,81.7,0.190374253,0,0,0.005,161
6/14/2008 18:30,6.187,102.4366676,87.5,0.118905766,0,0,0.079,147.7
6/14/2008 19:00,7.43,102.5,80.8,0.198919658,0,0,0.268,156.9
6/14/2008 19:30,6.389,102.5,86,0.13504321,0,0,0.049,183.3
6/14/2008 20:00,5.636,102.5,88.5,0.10530104,0,0,0.04,163.4
6/14/2008 20:30,5.028,102.5166664,90.1,0.086898633,0,0,0.027,151.1
6/14/2008 21:00,4.328,102.5866653,91.4,0.071883418,0,0,0,175.7
6/14/2008 21:30,3.883,102.5899986,92.9,0.057519901,0,0,0.034,167.8
6/14/2008 22:00,4.61,102.5999985,93.8,0.052856235,0,0,0.187,141.3
6/14/2008 22:30,5.036,102.5999985,91.9,0.071138532,0,0,0.257,138
6/14/2008 23:00,4.737,102.5999985,92.1,0.067949562,0,0,0.078,128.4
6/14/2008 23:30,4.409,102.5966652,92.3,0.064727053,0,0,0.043,144.8
6/15/2008 0:00,6.113,102.5399994,86.7,0.12587082,0,0,0.615,147.3
6/15/2008 0:30,9.17,102.5,69.13,0.359919259,0,0,1.523,128.7
6/15/2008 1:00,10.36,102.4966667,63.58,0.459915925,0,0,1.895,123
6/15/2008 1:30,11.23,102.4133347,60.08,0.534157107,0,0,1.848,118.6
6/15/2008 2:00,12.01,102.4000015,57.72,0.595670012,0,0,2.123,108.4
6/15/2008 2:30,12.26,102.4000015,58.01,0.601401425,0,0,2.064,119
6/15/2008 3:00,12.12,102.4000015,57.36,0.605110564,0,0,2.417,118.2
6/15/2008 3:30,12.26,102.393335,56.81,0.618588415,0,0,2.752,118.3
6/15/2008 4:00,12.45,102.323336,57.65,0.614178918,0,0,2.637,119.7
6/15/2008 4:30,12.85,102.3266693,57.56,0.631839807,0,0,3.334,113.4
6/15/2008 5:00,12.96,102.3566689,58.39,0.62395794,0,0,3.079,113.2
6/15/2008 5:30,13.12,102.4000015,59.1,0.619759187,0,0,3.079,109.9
6/15/2008 6:00,13.21,102.4000015,59.3,0.620363837,0,0,3.266,110.1
6/15/2008 6:30,13.33,102.4033348,59.72,0.618788044,0,0,3.372,104
6/15/2008 7:00,13.41,102.4300011,60.4,0.611522979,0,0,3.036,105.7
6/15/2008 7:30,13.45,102.5,60.82,0.606616284,17.36666667,0,3.042,106.7
6/15/2008 8:00,13.46,102.5,62.15,0.586406087,70.16666667,0,2.857,110.4
6/15/2008 8:30,13.89,102.5,62.38,0.599373284,138.0666667,0,2.776,106.7
6/15/2008 9:00,14.38,102.5,61.61,0.631375363,212.6666667,0,3.198,108.9
6/15/2008 9:30,14.78,102.5,61.21,0.654648266,298.6666667,0,3.347,104.6
6/15/2008 10:00,15.24,102.5,61,0.677970936,349.2,0,3.275,103.7
6/15/2008 10:30,15.74,102.5,60.15,0.71531752,387.4,0,3.548,103.3
6/15/2008 11:00,16.03,102.5,60.28,0.726324862,471.8,0,3.402,101.1
6/15/2008 11:30,16.01,102.4566673,60.67,0.718275329,366.7333333,0,3.438,100.1
6/15/2008 12:00,16.85,102.4000015,58.89,0.792020478,670.8666667,0,3.871,101.4
6/15/2008 12:30,16.33,102.3400024,61.2,0.723207726,383.1666667,0,3.323,98.9
6/15/2008 13:00,16.56,102.3000031,61.11,0.735574904,366.9,0,2.972,94.1
6/15/2008 13:30,16.49,102.3000031,61.41,0.72665792,276.7,0,2.811,92.9
6/15/2008 14:00,16.38,102.3000031,63.12,0.689612784,179.5333333,0,1.802,97.4
6/15/2008 14:30,16.48,102.3000031,63.49,0.687053779,168.8,0,1.724,94.7
6/15/2008 15:00,16.3,102.3000031,64.62,0.658201801,96.36666667,0,1.466,97.5
6/15/2008 15:30,16.26,102.3000031,64.33,0.661907426,76.83333333,0,1.841,96.4
6/15/2008 16:00,16.21,102.3000031,63.45,0.676078577,62.03333333,0,2.327,86.7
6/15/2008 16:30,15.97,102.3066696,64.96,0.638295095,35.2,0,2.129,80.4
6/15/2008 17:00,15.81,102.3033363,65.32,0.625308983,5.7,0,2.018,89.2
6/15/2008 17:30,15.55,102.3066696,66.53,0.593528391,0,0,1.348,93.7
6/15/2008 18:00,15.53,102.3600021,66.75,0.588871709,0,0,1.911,94.3
6/15/2008 18:30,15.26,102.4000015,68.27,0.55229937,0,0,1.498,99.4
6/15/2008 19:00,15.12,102.4000015,69.43,0.527341611,0,0,1.942,99.3
6/15/2008 19:30,14.92,102.4000015,71.3,0.488751841,0,0,2.092,103
6/15/2008 20:00,14.62,102.4000015,72.9,0.452662229,0,0,1.644,106.5
6/15/2008 20:30,14.62,102.4000015,73.1,0.449321548,0,0,2.002,105
6/15/2008 21:00,14.65,102.4000015,73.2,0.448518956,0,0,1.711,107
6/15/2008 21:30,14.48,102.4000015,73.3,0.441965892,0,0,1.661,105.6
6/15/2008 22:00,14.3,102.4000015,77.5,0.368132426,0,0,1.598,98.4
6/15/2008 22:30,14.4,102.4000015,76.7,0.383695946,0,0,1.134,100.4
6/15/2008 23:00,13.99,102.3966682,81.4,0.298270509,0,0,1.167,99.5
6/15/2008 23:30,14.07,102.323336,79.7,0.327225275,0,0,1.474,110.8
6/16/2008 0:00,14.54,102.3000031,76.3,0.393830702,0,0,1.594,96.5
6/16/2008 0:30,14.28,102.3000031,79,0.343145761,0,0,1.85,96.1
6/16/2008 1:00,14.39,102.3000031,77.4,0.371927983,0,0,1.723,99.2
6/16/2008 1:30,14.36,102.3000031,77.6,0.367921933,0,0,1.699,99
6/16/2008 2:00,14.49,102.3000031,75.5,0.405811411,0,0,1.791,97.4
6/16/2008 2:30,14.56,102.3000031,74.8,0.419298039,0,0,1.696,103.5
6/16/2008 3:00,14.29,102.2900024,75.6,0.398960856,0,0,2.161,109.1
6/16/2008 3:30,14.07,102.3000031,78,0.354628377,0,0,1.967,110.9
6/16/2008 4:00,14,102.3000031,78.2,0.349812739,0,0,2.071,107.9
6/16/2008 4:30,13.6,102.293336,80.1,0.311132,0,0,1.271,116.7
6/16/2008 5:00,13.33,102.293336,80.4,0.301098452,0,0,1.444,111.4
6/16/2008 5:30,13.39,102.3000031,81.3,0.288398535,0,0,1.559,109.1
6/16/2008 6:00,12.7,102.3000031,84.7,0.225556815,0,0,1.065,125.3
6/16/2008 6:30,11.56,102.3433357,88.7,0.154542332,0,0,0.616,123.6
6/16/2008 7:00,11.7,102.4000015,87.3,0.175303884,0.833333333,0,0.792,129
6/16/2008 7:30,11.26,102.4000015,88.9,0.148821357,26.63333333,0,0.482,134.7
6/16/2008 8:00,12.23,102.4000015,86.1,0.198690172,75.96666667,0,0.884,112.1
6/16/2008 8:30,13.79,102.4500008,83.3,0.264346806,122.9333333,0,1.732,107.6
6/16/2008 9:00,14.56,102.476667,81,0.316137411,221.4666667,0,1.569,120.7
6/16/2008 9:30,15.87,102.5,74.9,0.454313493,379.375,0,2.33,99.9
6/16/2008 10:00,16.48,102.5,71.9,0.528792418,503.0333333,0,2.164,97.9
6/16/2008 10:30,16.91,102.5,69.04,0.59874625,514.6666667,0,2.452,89.6
6/16/2008 11:00,17.47,102.4433342,67.91,0.642986447,707.6666667,0,2.761,100.3
6/16/2008 11:30,17.04,102.4000015,69.34,0.597850636,433.8,0,2.368,93.4
6/16/2008 12:00,17.07,102.4000015,69.15,0.602699807,381.5666667,0,2.385,100.2
6/16/2008 12:30,17.29,102.3833351,68.62,0.621649308,406.1666667,0,1.789,101.1
6/16/2008 13:00,17.2,102.3000031,69.14,0.607877489,196.7,0,1.498,107.3
6/16/2008 13:30,17,102.3000031,68.75,0.607812763,172.1333333,0,2.061,93
6/16/2008 14:00,17.26,102.3000031,68.06,0.631543825,235.7,0,1.837,70.8
6/16/2008 14:30,17.31,102.3000031,68.06,0.633543749,260.3,0,1.891,85.6
6/16/2008 15:00,17.01,102.3000031,71.6,0.552730403,234.2,0,1.45,105
6/16/2008 15:30,17.23,102.3000031,69.56,0.600743533,201.6,0,1.626,101.1
6/16/2008 16:00,16.96,102.3000031,68.52,0.610735865,122.4,0,1.558,72.5
6/16/2008 16:30,16.43,102.3000031,71.5,0.534615781,60.43333333,0,1.126,69.94
6/16/2008 17:00,15.88,102.304003,74.3,0.46547106,21.36,0,0.652,87.4
6/16/2008 17:30,15.21,102.370002,78.3,0.376503511,0.133333333,0,0.09,97.2
6/16/2008 18:00,15.1,102.4000015,79.5,0.35317654,0,0,0.067,57.98
6/16/2008 18:30,15.05,102.4000015,80.3,0.338304122,0,0,0.155,55.5
6/16/2008 19:00,14.72,102.4400009,82.6,0.292520913,0,0,0.029,57.13
6/16/2008 19:30,14.14,102.5,84.7,0.247749524,0,0,0.044,86.5
6/16/2008 20:00,14.31,102.5,83.3,0.273412961,0,0,0.418,73.5
6/16/2008 20:30,14.25,102.5,82.7,0.282138248,0,0,1.094,86.8
6/16/2008 21:00,14.22,102.5099998,83.3,0.271824534,0,0,0.739,90
6/16/2008 21:30,14.17,102.5199997,83.1,0.274190442,0,0,1.105,103.8
6/16/2008 22:00,13.72,102.5166664,84.9,0.23793511,0,0,0.825,112
6/16/2008 22:30,13.45,102.5333328,85.2,0.229145508,0,0,0.984,129.4
6/16/2008 23:00,13.3,102.5633324,86.6,0.205450619,0,0,0.321,128.3
6/16/2008 23:30,13.56,102.5699989,85.4,0.227674167,0,0,0.089,125.1
6/17/2008 0:00,13.75,102.5733322,83.8,0.255766461,0,0,0.255,124.2
6/17/2008 0:30,14.12,102.5433327,81.4,0.300795563,0,0,0.159,111.5
